ID,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,CNT_FAM_MEMBERS,STATUS,customer_category,risk_score,credit_decision
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,1,Bad Customer,40,REJECT
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022543,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022545,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022545,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022545,247500.0,Commercial associate,1.0,1,Bad Customer,40,REJECT
5022545,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022545,247500.0,Commercial associate,1.0,1,Bad Customer,40,REJECT
5022545,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022545,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022545,247500.0,Commercial associate,1.0,1,Bad Customer,40,REJECT
5022545,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022545,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022545,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022545,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022545,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022546,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022547,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022547,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022547,247500.0,Commercial associate,1.0,1,Bad Customer,40,REJECT
5022547,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022547,247500.0,Commercial associate,1.0,1,Bad Customer,40,REJECT
5022547,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022547,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022547,247500.0,Commercial associate,1.0,1,Bad Customer,40,REJECT
5022547,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022547,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022547,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022547,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022547,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022548,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,1,Bad Customer,40,REJECT
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022549,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,C,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022550,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,0,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022551,247500.0,Commercial associate,1.0,X,Good Customer,80,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,1,Bad Customer,20,REJECT
5022553,112500.0,Working,2.0,1,Bad Customer,20,REJECT
5022553,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022553,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022554,112500.0,Working,2.0,X,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022555,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,X,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,X,Good Customer,60,APPROVE
5022556,112500.0,Working,2.0,X,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,C,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,1,Bad Customer,20,REJECT
5022557,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,X,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022557,112500.0,Working,2.0,0,Good Customer,60,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022559,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,X,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,X,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022560,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,C,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022561,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022562,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022562,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022562,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022562,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022562,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022563,225000.0,Working,3.0,X,Good Customer,80,APPROVE
5022563,225000.0,Working,3.0,X,Good Customer,80,APPROVE
5022563,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022563,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022563,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022563,225000.0,Working,3.0,X,Good Customer,80,APPROVE
5022563,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022563,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022563,225000.0,Working,3.0,0,Good Customer,80,APPROVE
5022563,225000.0,Working,3.0,0,Good Customer,80,APPROVE
